,Группа,title,Старая цена,Новая цена,Скидка,Металл,Вес,Ссылка,Брэнд
3705,rings,Кольцо с фианитами,25758,18030,30,Золото 585,1.84 г.,https://miuz.ru/catalog/rings/R2028-AUR-0016/,miuz
3706,rings,Кольцо с жемчугом и фианитами,33900,23730,30,Золото 585,1.88 г.,https://miuz.ru/catalog/rings/R2031-791223-PR/,miuz
3707,rings,Кольцо с фианитами,2090,1881,10,Серебро 925,2.63 г.,https://miuz.ru/catalog/rings/R2036-KL-5117/,miuz
3708,rings,"Кольцо с аметистом, цитрином, топазом и фианитами",14790,14050,5,Серебро 925,7.32 г.,https://miuz.ru/catalog/rings/R185-VRASA00241CT/,miuz
3709,rings,Кольцо с бриллиантами и опалом,125900,62950,50,Золото 585,3.01 г.,https://miuz.ru/catalog/rings/R2018-R040192AOP-R17/,miuz
3710,rings,Кольцо с топазом и фианитами,39318,25556,35,Золото 585,2.57 г.,https://miuz.ru/catalog/rings/R763-K3T-1568/,miuz
3711,rings,Кольцо с бриллиантами,554900,332940,40,Золото 750,4.09 г.,https://miuz.ru/catalog/rings/R4211-RG5383WDI1/,miuz
3712,rings,Кольцо с бриллиантами,699900,419940,40,Золото 750,5.05 г.,https://miuz.ru/catalog/rings/R4211-RG2547WDI1/,miuz
3713,rings,Кольцо с бриллиантами и рубином,514900,308940,40,Золото 750,4.92 г.,https://miuz.ru/catalog/rings/R4211-RG1515WRU1/,miuz
3714,rings,Кольцо с бриллиантами,949900,569940,40,Золото 750,6.92 г.,https://miuz.ru/catalog/rings/R4211-RG3353WDI1/,miuz
3715,rings,Кольцо с агатом и фианитами,33505,21778,35,Золото 585,2.19 г.,https://miuz.ru/catalog/rings/R4150-C-160CZ/,miuz
3716,rings,Кольцо с бриллиантами и изумрудом,92900,37160,60,Золото 585,2.34 г.,https://miuz.ru/catalog/rings/R4178-R50393A094-R17/,miuz
3717,rings,Кольцо с бриллиантами и рубином,799000,479400,40,Золото 750,2.23 г.,https://miuz.ru/catalog/rings/R4192-SA3374R-100/,miuz
3718,rings,Кольцо с бриллиантами,1199000,719400,40,Золото 585,5.52 г.,https://miuz.ru/catalog/rings/R2022-SA2270R/,miuz
3719,rings,Кольцо с бриллиантами,669900,401940,40,Золото 585,4.43 г.,https://miuz.ru/catalog/rings/R01-ICE-0262/,miuz
3720,rings,Кольцо с бриллиантами и цветными сапфирами,95900,38360,60,Золото 585,3.24 г.,https://miuz.ru/catalog/rings/R2018-RR03067AKS-R17/,miuz
3721,rings,Кольцо с фианитами,17401,12181,30,Золото 585,1.1 г.,https://miuz.ru/catalog/rings/R2031-017149-2-12/,miuz
3722,rings,Кольцо с фианитами,58656,41059,30,Золото 585,4.19 г.,https://miuz.ru/catalog/rings/R01-60016-Z-Y/,miuz
3723,rings,Кольцо с родолитом и фианитами,11790,11200,5,Серебро 925,4.4 г.,https://miuz.ru/catalog/rings/R185-VRAPB00082/,miuz
3724,rings,Кольцо с фианитами,21044,14731,30,Золото 585,1.05 г.,https://miuz.ru/catalog/rings/R2031-019010-2-12/,miuz
3725,rings,Кольцо с бриллиантами и изумрудом,86490,34595,60,Золото 585,2.22 г.,https://miuz.ru/catalog/rings/R4150-D-4202E/,miuz
3726,rings,Кольцо с бриллиантами,1599000,959400,40,Золото 750,12.15 г.,https://miuz.ru/catalog/rings/R4211-RG1111ADI1/,miuz
3727,rings,Кольцо с бриллиантами,939900,563940,40,Золото 750,7.11 г.,https://miuz.ru/catalog/rings/R4211-RG3496WDI1/,miuz
3728,rings,Кольцо с бриллиантами,1549000,929400,40,Золото 750,12.22 г.,https://miuz.ru/catalog/rings/R4211-RG3477ADI1/,miuz
3729,rings,Кольцо с бриллиантами,1149000,689400,40,Золото 750,7.36 г.,https://miuz.ru/catalog/rings/R4211-RG0802WDI1/,miuz
3730,rings,Кольцо с бриллиантами,1099000,659400,40,Золото 750,4.63 г.,https://miuz.ru/catalog/rings/R4211-RG1430WDI1/,miuz
3731,rings,Кольцо с бриллиантами,144900,57960,60,Золото 585,3.13 г.,https://miuz.ru/catalog/rings/R127-FROF5424G-0.20/,miuz
3732,rings,Кольцо с бриллиантами и танзанитом,584900,350940,40,Золото 585,5.05 г.,https://miuz.ru/catalog/rings/R01-EMP-0322TN/,miuz
3733,rings,Кольцо с бриллиантами,154900,61958,60,Золото 585,2.2 г.,https://miuz.ru/catalog/rings/R01-52277/,miuz
3734,rings,Кольцо с бриллиантами,384900,230940,40,Золото 585,5.01 г.,https://miuz.ru/catalog/rings/R01-100-35532/,miuz
3735,rings,Кольцо с фианитами,26738,17379,35,Золото 585,1.91 г.,https://miuz.ru/catalog/rings/R163-K1326677/,miuz
3736,rings,Кольцо с бриллиантами,87900,35159,60,Золото 585,2.13 г.,https://miuz.ru/catalog/rings/R108-1981771AD/,miuz
3737,rings,Кольцо с аметистом и бриллиантами,194900,77960,60,Золото 585,4.6 г.,https://miuz.ru/catalog/rings/R4150-D-LREJ7620BRDA/,miuz
3738,rings,Кольцо с бриллиантами и сапфиром,359900,143960,60,Золото 585,3.71 г.,https://miuz.ru/catalog/rings/R2018-RR230039ASA/,miuz
3739,rings,Кольцо с бриллиантами и сапфиром,81900,32760,60,Золото 585,2.24 г.,https://miuz.ru/catalog/rings/R108-1982616AS-R17/,miuz
3740,rings,Кольцо с бриллиантами и изумрудами,100900,40360,60,Золото 585,2.46 г.,https://miuz.ru/catalog/rings/R108-1982614AE-R17/,miuz
3741,rings,Кольцо с бриллиантами,95900,38360,60,Золото 585,2.72 г.,https://miuz.ru/catalog/rings/R01-PL-34040/,miuz
3742,rings,Кольцо с бриллиантом,46900,18760,60,Золото 585,1.76 г.,https://miuz.ru/catalog/rings/R01-PL-35116/,miuz
3743,rings,Кольцо с бриллиантами,204900,81960,60,Золото 585,2.31 г.,https://miuz.ru/catalog/rings/R01-H-34695/,miuz
3744,rings,Кольцо с фианитами,23098,16168,30,Золото 585,1.8 г.,https://miuz.ru/catalog/rings/R01-59877-Z/,miuz
3745,rings,Кольцо с цветными бриллиантами и бриллиантами,148490,89093,40,Золото 585,2.26 г.,https://miuz.ru/catalog/rings/R2018-SS-0001/,miuz
3746,rings,Кольцо с бриллиантами и рубином,105490,42196,60,Золото 585,3.63 г.,https://miuz.ru/catalog/rings/R2018-RRU1083ARU-R17/,miuz
3747,rings,Кольцо с бриллиантами,1049000,629400,40,Золото 750,5.3 г.,https://miuz.ru/catalog/rings/R4192-SA3286R/,miuz
3748,rings,Кольцо с фианитами,15399,10779,30,Золото 585,1.1 г.,https://miuz.ru/catalog/rings/R01-60230-Z/,miuz
3749,rings,Кольцо с бриллиантом,38900,15560,60,Золото 585,1.34 г.,https://miuz.ru/catalog/rings/R2017-R309228DIA/,miuz
3750,rings,Кольцо с бриллиантами,179900,71960,60,Золото 585,4.39 г.,https://miuz.ru/catalog/rings/R01-34941/,miuz
3751,rings,Кольцо с бриллиантами и изумрудом,62490,24996,60,Золото 585,2.27 г.,https://miuz.ru/catalog/rings/R01-34572-EM/,miuz
3752,rings,Кольцо с изумрудами и фианитами,81900,32759,60,Золото 585,3.5 г.,https://miuz.ru/catalog/rings/R4150-C-LR793E/,miuz
3753,rings,Кольцо с бриллиантами,64900,25960,60,Золото 375,2.13 г.,https://miuz.ru/catalog/rings/R2702-RP073641-9K/,miuz
3754,rings,Кольцо с бриллиантами,114900,45960,60,Золото 585,2.12 г.,https://miuz.ru/catalog/rings/R01-33905/,miuz
3755,rings,"Кольцо с бриллиантами, сапфирами и цветными сапфирами",86900,34760,60,Золото 585,2.34 г.,https://miuz.ru/catalog/rings/R97-CR2806-SA-PS/,miuz
3756,rings,Кольцо с бриллиантами и изумрудами,55900,22360,60,Золото 585,1.55 г.,https://miuz.ru/catalog/rings/R01-L-35405-EM/,miuz
3757,rings,Кольцо с бриллиантами и сапфиром,71900,28760,60,Золото 585,2.04 г.,https://miuz.ru/catalog/rings/R2017-R312575SAP-R17/,miuz
3758,rings,Кольцо с бриллиантами и цветными сапфирами,54900,27450,50,Золото 585,1.99 г.,https://miuz.ru/catalog/rings/R755-68993R001-R17/,miuz
3759,rings,Кольцо с топазом и фианитами,28915,18795,35,Золото 585,1.72 г.,https://miuz.ru/catalog/rings/R163-K1348168-BT/,miuz
3760,rings,Кольцо с бриллиантами,106990,42796,60,Золото 585,3.01 г.,https://miuz.ru/catalog/rings/R01-33873/,miuz
3761,rings,Кольцо с бриллиантами,110990,44396,60,Золото 585,2.81 г.,https://miuz.ru/catalog/rings/R4150-D-LRP31832/,miuz
3762,rings,Кольцо с фианитом,27691,17999,35,Золото 585,1.72 г.,https://miuz.ru/catalog/rings/R766-116300-Z/,miuz
3763,rings,Кольцо с бриллиантом,36900,18450,50,Золото 585,1.36 г.,https://miuz.ru/catalog/rings/R2017-R300055DIA/,miuz
3764,rings,Кольцо с бриллиантом,42900,17160,60,Золото 585,1.61 г.,https://miuz.ru/catalog/rings/R01-PL-35120/,miuz
3765,rings,Кольцо с бриллиантами,49900,19960,60,Золото 585,1.65 г.,https://miuz.ru/catalog/rings/R755-57416R004-R17/,miuz
3766,rings,Кольцо с бриллиантами,264900,105960,60,Золото 585,3.15 г.,https://miuz.ru/catalog/rings/R97-BRN-MR13525/,miuz
3767,rings,Кольцо с бриллиантами,579900,347940,40,Золото 750,5.72 г.,https://miuz.ru/catalog/rings/R4211-RG4897WDI1/,miuz
3768,rings,Кольцо с бриллиантами,164900,82450,50,Золото 585,3.3 г.,https://miuz.ru/catalog/rings/R127-UFOQ3321G/,miuz
3769,rings,Кольцо с бриллиантами и танзанитом,399900,239940,40,Золото 585,3.34 г.,https://miuz.ru/catalog/rings/R108-193XA05395-TN/,miuz
3770,rings,Кольцо с фианитом,21698,15188,30,Золото 585,1.55 г.,https://miuz.ru/catalog/rings/R01-W-59903-Z/,miuz
3771,rings,Кольцо с бриллиантами и цветными бриллиантами,85900,42950,50,Золото 585,1.93 г.,https://miuz.ru/catalog/rings/R01-SS-35537-C05/,miuz
3772,rings,Кольцо с бриллиантом,98900,54395,45,Золото 585,2.76 г.,https://miuz.ru/catalog/rings/R01-SOL132-015-G2/,miuz
3773,rings,Кольцо с аметистом и фианитами,35188,22872,35,Золото 585,2.3 г.,https://miuz.ru/catalog/rings/R01-35154-AM/,miuz
3774,rings,Кольцо с фианитом,12599,8819,30,Золото 585,0.85 г.,https://miuz.ru/catalog/rings/R2028-K330-3133/,miuz
3775,rings,Кольцо с бриллиантами и цветными бриллиантами,259900,103960,60,Золото 585,3.89 г.,https://miuz.ru/catalog/rings/R97-MR18029-DF/,miuz
3776,rings,Кольцо с бриллиантами,489900,293940,40,Золото 750,3.53 г.,https://miuz.ru/catalog/rings/R4211-RG5225WDI1/,miuz
3777,rings,Кольцо с бриллиантами и рубином,879900,527940,40,Золото 750,3.58 г.,https://miuz.ru/catalog/rings/R4211-RG1498WRU1/,miuz
3778,rings,Кольцо с агатом и фианитами,27844,18099,35,Золото 585,1.82 г.,https://miuz.ru/catalog/rings/R4150-C-117CZ/,miuz
3779,rings,Кольцо с бриллиантами и изумрудом,104490,41795,60,Золото 585,2.42 г.,https://miuz.ru/catalog/rings/R4150-D-4267E/,miuz
3780,rings,"Кольцо с бриллиантами, изумрудом, рубином и сапфиром",78900,31560,60,Золото 585,2.33 г.,https://miuz.ru/catalog/rings/R4055-2527469670/,miuz
3781,rings,Кольцо с бриллиантами и изумрудом,87900,35160,60,Золото 585,3.07 г.,https://miuz.ru/catalog/rings/R4132-02-LR4291E/,miuz
3782,rings,Кольцо с топазом и фианитами,41460,26949,35,Золото 585,2.71 г.,https://miuz.ru/catalog/rings/R2021-012-0076-BT/,miuz
3783,rings,Кольцо с топазом,27079,17601,35,Золото 585,1.77 г.,https://miuz.ru/catalog/rings/R2020-10292431-BT/,miuz
3784,rings,Кольцо с бриллиантом,78900,31560,60,Золото 585,1.92 г.,https://miuz.ru/catalog/rings/R178-IGR-24172/,miuz
3785,rings,Кольцо с бриллиантом,60900,33495,45,Золото 585,1.24 г.,https://miuz.ru/catalog/rings/R01-SOL15-007-G2/,miuz
3786,rings,Кольцо с бриллиантом,53900,21560,60,Золото 585,1.32 г.,https://miuz.ru/catalog/rings/R2018-RR01064ADI/,miuz
3787,rings,Кольцо с бриллиантами,379000,227400,40,Золото 585,3.46 г.,https://miuz.ru/catalog/rings/R2022-MSR537/,miuz
3788,rings,Кольцо с бриллиантом,115900,63745,45,Золото 585,1.88 г.,https://miuz.ru/catalog/rings/R01-SOL38-020-G2/,miuz
3789,rings,Кольцо с фианитами,19319,13523,30,Золото 585,1.38 г.,https://miuz.ru/catalog/rings/R163-K1326227-SW/,miuz
3790,rings,Кольцо с бриллиантами,1299000,779400,40,Золото 750,6.36 г.,https://miuz.ru/catalog/rings/R2018-R-UR02155/,miuz
3791,rings,Кольцо с хризолитами и фианитами,26314,18420,30,Золото 585,1.7 г.,https://miuz.ru/catalog/rings/R2020-097545-IZ/,miuz
3792,rings,Кольцо с бриллиантами и изумрудом,71900,28760,60,Золото 585,2. г.,https://miuz.ru/catalog/rings/R131-R4401-EM/,miuz
3793,rings,Кольцо с фианитами,42557,29790,30,Золото 585,3.04 г.,https://miuz.ru/catalog/rings/R2028-K230-2928/,miuz
3794,rings,Кольцо с бриллиантами и сапфиром,91990,36796,60,Золото 585,2.71 г.,https://miuz.ru/catalog/rings/R2017-R306173SAP-R17/,miuz
3795,rings,Кольцо с бриллиантами,98900,39560,60,Золото 585,2.33 г.,https://miuz.ru/catalog/rings/R01-35272-B/,miuz
3796,rings,Кольцо с бриллиантом,66900,26760,60,Золото 585,2.15 г.,https://miuz.ru/catalog/rings/R01-PL-34966/,miuz
3797,rings,Кольцо с фианитами,31218,20291,35,Золото 585,2.23 г.,https://miuz.ru/catalog/rings/R163-K4322497-Z/,miuz
3798,rings,Кольцо с бриллиантом,65900,36245,45,Золото 585,1.88 г.,https://miuz.ru/catalog/rings/R01-SOL16-008-G2/,miuz
3799,rings,Кольцо с бриллиантами,91900,36760,60,Золото 585,1.86 г.,https://miuz.ru/catalog/rings/R01-RMS051/,miuz
3800,rings,Кольцо с бриллиантами и цветными сапфирами,48900,19560,60,Золото 585,1.63 г.,https://miuz.ru/catalog/rings/R755-70661R001-R17/,miuz
3801,rings,Кольцо с бриллиантами,639900,383940,40,Золото 750,4.66 г.,https://miuz.ru/catalog/rings/R4211-RG3299WDI1/,miuz
3802,rings,Кольцо с бриллиантами и сапфиром,92900,37160,60,Золото 585,2.83 г.,https://miuz.ru/catalog/rings/R131-R4249-SA/,miuz
3803,rings,Кольцо с бриллиантами и облагороженными бриллиантами,111900,44760,60,Золото 585,2.48 г.,https://miuz.ru/catalog/rings/R2017-BL-R306109-R17/,miuz
3804,rings,Кольцо с бриллиантами и облагороженными бриллиантами,599900,359940,40,Золото 585,7.52 г.,https://miuz.ru/catalog/rings/R2018-HDR-0082/,miuz
3805,rings,Кольцо с бриллиантами,76900,30760,60,Золото 585,2.57 г.,https://miuz.ru/catalog/rings/R108-1982779AD-R17/,miuz
